nCatag1Index	nCatag2Index	nCatag3Index	nFurnitureType	dwFurnitureID	nRepresentID	nBrushModeCnt	szName	nQuality	bInteract	szScaleRange	bNew	bChainPlace	bForTest
3	6	0	1	1204	7686		榧木灯檠	1	1			1	
3	6	0	1	1205	7687		素髹桑木灯檠	1	1			1	
3	12	0	1	1209	7691		罗浮石柱·二	3				1	
3	7	0	1	1210	7692		石牌	1					
1	8	4	1	1219	7701		罗浮石径·二	1				1	
1	8	4	1	1224	7706		罗浮石径·三	1				1	
1	8	4	1	1225	7707		罗浮石径·四	1				1	
1	8	4	1	1226	7708		罗浮石径·五	1				1	
1	8	4	1	1227	7709		罗浮石径·六	1				1	
1	8	4	1	1228	7710		罗浮石径·七	1				1	
1	12	5	1	1043	7156		卷草石栏杆·一	1					
1	12	5	1	1044	7157		卷草石栏杆·二	1					
1	12	5	1	1045	7158		卷草石栏杆·三	1					
1	12	5	1	1046	7159		卷草石栏杆·四	1					
1	12	5	1	1047	7160		卷草石栏杆·五	1					
3	1	0	1	1233	7715		落花茵·一	1		0.5;1.2		1	
3	1	0	1	1234	7716		落花茵·二	1		0.5;1.2		1	
3	1	0	1	1235	7717		落花茵·三	1		0.5;1.2		1	
3	1	0	1	1236	7718		落花茵·四	1		0.5;1.2		1	
3	1	0	1	1237	7719		落花茵·五	1		0.5;1.2		1	
3	3	6	1	1238	7720		秦岭毛蕨·五	1		0.5;1.2		1	
3	3	6	1	1239	7721		秦岭毛蕨·六	1		0.5;1.2		1	
3	3	6	1	1240	7722		秦岭毛蕨·七	1		0.5;1.2		1	
3	2	3	1	1241	7723		常春藤·四	2		0.5;1.2		1	
3	2	3	1	1242	7724		常春藤·五	2		0.5;1.2		1	
3	2	3	1	1243	7725		常春藤·六	2		0.5;1.2		1	
3	2	3	1	1244	7726		常春藤·七	2		0.5;1.2		1	
3	2	8	1	1245	7727		青叶绿萝·一	2		0.5;1.2		1	
3	2	8	1	1246	7728		青叶绿萝·二	2		0.5;1.2		1	
3	2	8	1	1247	7729		青叶绿萝·三	2		0.5;1.2		1	
3	5	1	1	1248	7730		西湖荷花·四	2		0.5;1.2		1	
3	5	0	1	1249	7731		水苏浮萍	3		0.5;1.2		1	
3	3	0	1	1250	7732		扁竹兰	1		0.5;1.2		1	
3	3	0	1	1251	7733		千年健	1		0.5;1.2		1	
3	3	6	1	1252	7734		秦岭毛蕨·八	1		0.5;1.2		1	
3	3	0	1	1253	7735		白菜苗	1		0.5;1.2		1	
3	3	0	1	1254	7736		一片南瓜藤	2		0.5;1.2		1	
2	10	0	1	1255	7835		间关莺语灯檠	4	1			1	
1	5	3	1	1264	68	2	绿竹墙·连	1					
1	5	3	1	1264	7850		绿竹墙·一	1					
1	5	3	1	1265	7851		绿竹墙·二	1					
1	5	3	1	1266	7852		绿竹墙·三	1					
1	5	3	1	1267	7853		绿竹墙·四	1					
1	5	3	1	1268	7854		绿竹墙·五	1					
1	5	3	1	1269	7855		绿竹墙·六	1					
1	5	3	1	1270	7856		绿竹墙·七	1					
1	5	3	1	1271	7857		绿竹墙·八	1					
1	5	6	1	1272	69	2	蕉叶竹墙·连	3					
1	5	6	1	1272	7858		蕉叶竹墙·一	3					
1	5	6	1	1273	7859		蕉叶竹墙·二	3					
1	5	6	1	1274	7860		蕉叶竹墙·三	3					
1	5	6	1	1833	9031		蕉叶竹墙·四	3					
1	5	6	1	1275	7861		蕉叶竹墙·五	3					
1	5	6	1	1276	7862		蕉叶竹墙·六	3					
1	5	6	1	1277	7863		蕉叶竹墙·七	3					
1	5	6	1	1278	7864		蕉叶竹墙·八	3					
1	5	6	1	1279	7865		蕉叶竹墙·九	3					
1	5	6	1	1280	7866		蕉叶竹墙·十	3					
1	5	6	1	1281	7867		蕉叶竹墙·十一	3					
1	12	12	1	1286	70	2	楠竹篱·连	2					
1	12	12	1	1283	7869		楠竹篱·一	2					
1	12	12	1	1284	7870		楠竹篱·二	2					
1	12	12	1	1285	7871		楠竹篱·三	2					
1	12	12	1	1286	7872		楠竹篱·四	2					
1	12	12	1	1287	7873		楠竹篱·五	2					
1	12	12	1	1288	7874		楠竹篱·六	2					
1	12	12	1	1290	7876		楠竹篱·七	2					
1	12	12	1	1289	7875		楠竹篱·八	2					
1	12	12	1	1282	7868		楠竹篱·九	2					
3	4	0	1	1295	7881		黄花石榴苗	1					
3	3	0	1	1296	7882		润州莫干山修竹	2		0.5;1.2		1	
3	3	0	1	1297	7883		丛生广陵幼竹	3		0.5;1.2		1	
3	3	0	1	1298	7884		湖湘高竹	3		0.5;1.2		1	
3	4	0	1	1299	7885		斜生巴陵桃花	4					
3	4	3	1	1301	7887		太白山劲柏·一	1					
3	4	3	1	1302	7888		太白山劲柏·二	1					
3	4	3	1	1304	7890		太白山劲柏·三	1					
3	4	3	1	1305	7891		太白山劲柏·四	1					
3	4	0	1	1306	7892		夏生青叶榆树	1					
3	4	0	1	1308	7894		丛生大叶榆	1					
3	4	0	1	1309	7895		秋生黄叶女贞	1					
3	4	0	1	1311	7897		海陵樱花	4					
3	4	4	1	1312	7898		树生紫藤·一	2		0.5;1.2			
3	3	0	1	1313	7899		宣城拔笋竹	3				1	
3	4	0	1	1314	7900		曲干十七龄梨花	4					
3	4	0	1	1315	7901		曲干初秋生槭树	3					
3	4	0	1	1316	7902		树生青扶疏	1					
3	4	0	1	1317	7903		六龄小叶榕	1					
3	4	4	1	1318	7904		树生紫藤·二	2					
3	1	0	1	1321	7907		白花蓍草	3		0.5;1.2		1	
3	1	0	1	1322	7908		射干	3		0.5;1.2		1	
3	1	0	1	1323	7909		灌芙蓉	3		0.5;1.2		1	
3	1	0	1	1324	7910		紫花地丁	3		0.5;1.2		1	
3	1	0	1	1325	7911		粉色野花	3		0.5;1.2		1	
3	1	0	1	1326	7912		白玉簪	2		0.5;1.2		1	
3	1	0	1	1327	7913		蓝色野花	1		0.5;1.2		1	
3	1	0	1	1328	7914		黄色野花	1		0.5;1.2		1	
3	1	0	1	1329	7915		橙色野花	1		0.5;1.2		1	
3	2	1	1	1330	7916		薜荔·五	2		0.5;1.2		1	
3	4	4	1	1331	7917		树生紫藤·三	2		0.5;1.2			
3	2	9	1	1332	7918		紫藤·七	3		0.5;1.2		1	
3	2	9	1	1333	7919		紫藤·八	3		0.5;1.2		1	
3	2	9	1	1334	7920		紫藤·九	2		0.5;1.2		1	
3	2	9	1	1335	7921		紫藤·十	3		0.5;1.2		1	
3	2	9	1	1336	7922		紫藤·十一	3		0.5;1.2		1	
3	2	9	1	1337	7923		紫藤·十二	3		0.5;1.2		1	
3	2	9	1	1338	7924		紫藤·十三	3		0.5;1.2		1	
3	2	9	1	1339	7925		紫藤·十四	3		0.5;1.2		1	
3	2	10	1	1340	7926		青藤·三	1		0.5;1.2		1	
3	2	11	1	1341	7927		野橘藤·二	1		0.5;1.2		1	
3	2	9	1	1342	7928		紫藤·十五	3		0.5;1.2		1	
3	2	9	1	1343	7929		紫藤·十六	3		0.5;1.2		1	
3	3	2	1	1344	7930		蔷薇·五	3		0.5;1.2		1	
3	2	0	1	1345	7931		荆藤	1		0.5;1.2		1	
3	3	0	1	1346	7932		蓬蒿丛	1		0.5;1.2		1	
3	3	7	1	1347	7933		太白毛蕨·一	2		0.5;1.2		1	
3	3	7	1	1348	7934		太白毛蕨·二	2		0.5;1.2		1	
3	3	7	1	1349	7935		太白毛蕨·三	2		0.5;1.2		1	
3	3	7	1	1350	7936		太白毛蕨·四	2		0.5;1.2		1	
3	3	8	1	1351	7937		沔阳野蕨·一	1		0.5;1.2		1	
3	3	8	1	1352	7938		沔阳野蕨·二	1		0.5;1.2		1	
3	3	8	1	1353	7939		沔阳野蕨·三	1		0.5;1.2		1	
3	3	8	1	1354	7940		沔阳野蕨·四	1		0.5;1.2		1	
3	3	0	1	1357	7943		薜荔苗	3		0.5;1.2		1	
3	5	9	1	1361	7947		对座草浮萍·一	2		0.5;1.2		1	
3	5	9	1	1362	7948		对座草浮萍·二	2		0.5;1.2		1	
3	5	9	1	1363	7949		对座草浮萍·三	2		0.5;1.2		1	
3	3	10	1	1364	7950		巣蕨·一	3		0.5;1.2		1	
3	3	10	1	1365	7951		巣蕨·二	2		0.5;1.2		1	
3	3	10	1	1366	7952		巣蕨·三	2		0.5;1.2		1	
3	3	0	1	1367	7953		混栽八仙花·二	3		0.5;1.2		1	
3	3	0	1	1368	7954		混栽八仙花·一	3		0.5;1.2		1	
3	3	0	1	1369	7955		羊齿蕨·一	1		0.5;1.2		1	
3	3	0	1	1370	7956		苏铁	3		0.5;1.2		1	
3	3	3	1	1371	7957		大丛绿叶灌木三	2		0.5;1.2		1	
3	3	4	1	1372	7958		山茶树·四	1		0.5;1.2		1	
3	3	4	1	1373	7959		山茶树·三	1		0.5;1.2		1	
3	3	0	1	1374	7960		芭蕉树·一	2		0.5;1.2		1	
3	3	11	1	1375	7961		丛枝·松柏	1		0.5;1.2		1	
3	3	11	1	1376	7962		丛枝·枯松柏	1		0.5;1.2		1	
3	3	11	1	1377	7963		丛枝·蔷薇·一	2		0.5;1.2		1	
3	3	11	1	1378	7964		丛枝·蔷薇·二	2		0.5;1.2		1	
3	3	11	1	1379	7965		丛枝·黄杨·一	2		0.5;1.2		1	
3	3	11	1	1380	7966		丛枝·黄杨·二	2		0.5;1.2		1	
3	3	11	1	1381	7967		丛枝·菩提木·一	2		0.5;1.2		1	
3	3	11	1	1382	7968		丛枝·菩提木·二	2		0.5;1.2		1	
3	3	11	1	1383	7969		丛枝·菩提木·三	2		0.5;1.2		1	
3	3	11	1	1384	7970		丛枝·菩提木·四	2		0.5;1.2		1	
3	3	12	1	1385	7971		芦苇·一	2		0.5;1.2		1	
3	3	12	1	1386	7972		芦苇·二	2		0.5;1.2		1	
1	5	1	1	1397	8049		素帔门	4					
1	5	1	1	1394	8046		蕉叶门	4					
1	5	1	1	1389	8041		乌栅墙·一	3					
1	5	1	1	1390	8042		乌栅墙·二	3					
1	5	1	1	1391	8043		乌栅墙·三	3					
1	5	1	1	1392	8044		乌栅墙·四	3					
1	5	1	1	1393	8045		乌栅墙·五	3					
1	5	1	1	1395	8047		乌栅墙·六	3					
1	5	1	1	1396	8048		乌栅墙·七	4					
1	5	1	1	1398	8050		乌栅墙·八	4					
1	5	1	1	1399	8051		乌栅墙·九	4					
1	5	1	1	1400	8052		乌栅墙·十	4					
1	5	1	1	1387	8039		乌栅墙·十一	4					
1	5	1	1	1388	8040		乌栅墙·十二	4					
1	5	1	1	1401	8053		乌栅墙·十三	4					
1	12	0	1	1127	7240		排牙石栏杆	1					
4	5	0	1	1413	8082		葵草宠座	1	1			0	
4	5	0	1	1414	8083		桑木宠仓	3	1			0	
4	5	0	1	1415	8084		蔑编栖架	2	1			0	
4	5	0	1	1416	8085		榧木鼠笯	3	1			0	
4	3	0	2	1264	5501		蓑衣	4				0	1
4	3	0	2	1265	5502		西山宝库·蓑衣	4				0	1
4	3	0	2	1267	5504		飞狐	4				0	1
4	3	0	2	1268	5505		定风波·君子如龙	4				0	1
4	3	0	2	1269	5506		定风波·苍穹之握	4				0	1
4	3	0	2	1270	5507		定风波·白虹惊天	4				0	1
4	3	0	2	1271	5508		定风波·黑枭散羽	4				0	1
4	3	0	2	1272	5509		定风波·烽火连城	4				0	1
4	3	0	2	1273	5510		定风波·离魄幽梦	4				0	1
4	3	0	2	1274	5511		蚩尤蓑	4				0	1
4	3	0	2	1275	5512		留春令·千樱乱	4				0	1
4	3	0	2	1276	5513		留春令·云叠浪	4				0	1
4	3	0	2	1277	5514		留春令·祚白翎	4				0	1
4	3	0	2	1278	5515		留春令·越沧溟	4				0	1
4	3	0	2	1279	5516		留春令·绛纱蕴	4				0	1
4	3	0	2	1280	5517		留春令·栽火莲	4				0	1
4	3	0	2	1281	5518		夏初临·霏雨延泽	4				0	1
4	3	0	2	1282	5519		夏初临·一步银华	4				0	1
4	3	0	2	1283	5520		夏初临·肆翼漆纱	4				0	1
4	3	0	2	1284	5521		夏初临·枭皇浴火	4				0	1
4	3	0	2	1285	5522		夏初临·深宵余梦	4				0	1
4	3	0	2	1286	5523		夏初临·凰尾白绫	4				0	1
4	3	0	2	1287	5524		漆夜·栽火莲	4				0	1
4	3	0	2	1288	5525		墨翎歌·逐狱	4				0	1
4	3	0	2	1289	5526		山河颂·周公御龙	4				0	1
4	3	0	2	1290	5527		山河颂·青翎翠羽	4				0	1
4	3	0	2	1291	5528		山河颂·云莲素荷	4				0	1
4	3	0	2	1292	5529		山河颂·六翼流苏	4				0	1
4	3	0	2	1293	5530		山河颂·剑意白虹	4				0	1
4	3	0	2	1294	5531		山河颂·金池观鱼	4				0	1
4	3	0	2	1295	5532		千秋岁·皎灵素媚	4				0	1
4	3	0	2	1296	5533		千秋岁·琼御孤鸾	4				0	1
4	3	0	2	1297	5534		千秋岁·钰瓣千华	4				0	1
4	3	0	2	1298	5535		千秋岁·天火流丹	4				0	1
4	3	0	2	1299	5536		千秋岁·天辉抱月	4				0	1
4	3	0	2	1300	5537		千秋岁·暗夜星辰	4				0	1
4	3	0	2	1301	5538		梅雪馨·浮刃飒沓	4				0	1
4	3	0	2	1302	5539		梅雪馨·河汉飞星	4				0	1
4	3	0	2	1303	5540		梅雪馨·红菱相忆	4				0	1
4	3	0	2	1304	5541		梅雪馨·暮紫须臾	4				0	1
4	3	0	2	1305	5542		梅雪馨·凤翎鸣冬	4				0	1
4	3	0	2	1306	5543		梅雪馨·鸿度几何	4				0	1
4	3	0	2	1307	5544		高唐云梦·青霄北斗	4				0	1
4	3	0	2	1308	5545		高唐云梦·秋渚夜雨	4				0	1
4	3	0	2	1309	5546		高唐云梦·落英解语	4				0	1
4	3	0	2	1310	5547		高唐云梦·桃源春晓	4				0	1
4	3	0	2	1311	5548		高唐云梦·锋芒傲骨	4				0	1
4	3	0	2	1312	5549		高唐云梦·兰陵幽思	4				0	1
4	3	0	2	1313	5550		宿世明光·皇穷绝封	4				0	1
4	3	0	2	1314	5551		宿世明光·血凰流火	4				0	1
4	3	0	2	1315	5552		宿世明光·月华织光	4				0	1
4	3	0	2	1316	5553		宿世明光·莹扇轻罗	4				0	1
4	3	0	2	1317	5554		宿世明光·血色惊鸿	4				0	1
4	3	0	2	1318	5555		宿世明光·紫烟薄云	4				0	1
4	3	0	2	1319	5556		金风玉露·山樱语	4				0	1
4	3	0	2	1320	5557		金风玉露·鹤梳翎	4				0	1
4	3	0	2	1321	5558		金风玉露·晴云紫氛	4				0	1
4	3	0	2	1322	5559		金风玉露·素玉鸾翔	4				0	1
4	3	0	2	1323	5560		金风玉露·澹烟生	4				0	1
4	3	0	2	1324	5561		金风玉露·青青子衿	4				0	1
4	3	0	2	1325	5562		云锦梦华·披风	4				0	1
4	3	0	2	1326	5563		九阙天影·披风	4				0	1
4	3	0	2	1327	5564		万态皆寐·黄龙乘云	4				0	1
4	3	0	2	1328	5565		万态皆寐·鎏金火凰	4				0	1
4	3	0	2	1329	5566		万态皆寐·栩栩蝶翼	4				0	1
4	3	0	2	1330	5567		万态皆寐·丛云凋雪	4				0	1
4	3	0	2	1331	5568		万态皆寐·丛云真意	4				0	1
4	3	0	2	1332	5569		万态皆寐·重缦轻罗	4				0	1
4	3	0	2	1333	5570		九阙天影·披风	4				0	1
4	3	0	2	1334	5571		高唐云梦·锋芒傲骨	4				0	1
4	3	0	2	1335	5572		大千高华·玉树琼葩	4				0	1
4	3	0	2	1336	5573		大千高华·云汉月痕	4				0	1
4	3	0	2	1337	5574		大千高华·易水寒	4				0	1
4	3	0	2	1338	5575		大千高华·蝶偶嬉尘	4				0	1
4	3	0	2	1339	5576		大千高华·紫霄凤翎	4				0	1
4	3	0	2	1340	5577		大千高华·迷星黯渊	4				0	1
4	3	0	2	1341	5578		盘龙凤舞·披风	4				0	1
4	3	0	2	1342	5579		盘龙凤舞·披风	4				0	1
4	3	0	2	1343	5580		琼树玉堂·化翼归	4				0	1
4	3	0	2	1344	5581		琼树玉堂·枝妆曲	4				0	1
4	3	0	2	1345	5582		琼树玉堂·九重冥	4				0	1
4	3	0	2	1346	5583		琼树玉堂·几度春	4				0	1
4	3	0	2	1347	5584		琼树玉堂·雨流泉	4				0	1
4	3	0	2	1348	5585		琼树玉堂·明如雪	4				0	1
4	3	0	2	1349	5586		雪啸刚风	4				0	1
4	3	0	2	1350	5587		天火之眼	4				0	1
4	3	0	2	1351	5588		沉醉东风·玲珑意	4				0	1
4	3	0	2	1352	5589		沉醉东风·透碧宵	4				0	1
4	3	0	2	1353	5590		沉醉东风·千风羽	4				0	1
4	3	0	2	1354	5591		沉醉东风·飞凰乐	4				0	1
4	3	0	2	1355	5592		沉醉东风·业火劫	4				0	1
4	3	0	2	1356	5593		沉醉东风·琼芳引	4				0	1
4	3	0	2	1357	5594		鹤影天青·披风	4				0	1
4	3	0	2	1358	5595		鹤影天青·披风	4				0	1
4	3	0	2	1359	5596		赤羽逍遥·披风	4				0	1
4	3	0	2	1360	5597		青霄浩气·披风	4				0	1
4	3	0	2	1361	5598		长虹气·氅	4				0	1
4	3	0	2	1362	5599		青云意·袍	4				0	1
4	3	0	2	1363	5600		烟雨笙歌·庭棠疏帘	4				0	1
4	3	0	2	1364	5601		烟雨笙歌·天玄御影	4				0	1
4	3	0	2	1365	5602		烟雨笙歌·沧海飞尘	4				0	1
4	3	0	2	1366	5603		烟雨笙歌·汉宫飞鸾	4				0	1
4	3	0	2	1367	5604		烟雨笙歌·古亭镜花	4				0	1
4	3	0	2	1368	5605		烟雨笙歌·征鸿点苍	4				0	1
4	3	0	2	1369	5606		天穹掠影·披风	4				0	1
4	3	0	2	1370	5607		天穹掠影·披风	4				0	1
4	3	0	2	1371	5608		北望天狼·披风	4				0	1
4	3	0	2	1372	5609		北望天狼·披风	4				0	1
4	3	0	2	1373	5610		澜云意·披风	4				0	1
4	3	0	2	1374	5611		中秋·合体披风	4				0	1
4	3	0	2	1375	5612		澜云意·披风	4				0	1
4	3	0	2	1376	5613		华焰披锦	4				0	1
4	3	0	2	1377	5614		玄天覆雪	4				0	1
4	3	0	2	1378	5615		山河入画·丹枫翊麾	4				0	1
4	3	0	2	1379	5616		山河入画·灼灼桃夭	4				0	1
4	3	0	2	1380	5617		山河入画·星河云梦	4				0	1
4	3	0	2	1381	5618		山河入画·点墨凝湘	4				0	1
4	3	0	2	1382	5619		山河入画·玄墨焰凰	4				0	1
4	3	0	2	1383	5620		山河入画·侧帽风流	4				0	1
4	3	0	2	1384	5621		楼兰遗梦·墨影	4				0	1
4	3	0	2	1385	5622		楼兰遗梦·流沙	4				0	1
4	3	0	2	1386	5623		锦堂画春·九天玄影	4				0	1
4	3	0	2	1387	5624		锦堂画春·千家烟雨	4				0	1
4	3	0	2	1388	5625		锦堂画春·瑞鹤仙羽	4				0	1
4	3	0	2	1389	5626		锦堂画春·烟雨岚山	4				0	1
4	3	0	2	1390	5627		锦堂画春·鸾歌凤舞	4				0	1
4	3	0	2	1391	5628		锦堂画春·云破月开	4				0	1
4	3	0	2	1392	5629		熔金烈风	4				0	1
4	3	0	2	1393	5630		陌上窈窕·披风	4				0	1
4	3	0	2	1394	5631		陌上窈窕·披风	4				0	1
4	3	0	2	1395	5632		染墨千秋·披风	4				0	1
4	3	0	2	1396	5633		剑歌惊月·披风	4				0	1
4	3	0	2	1397	5634		疏影幽冥·寒茫	4				0	1
4	3	0	2	1398	5635		疏影幽冥·落霄	4				0	1
4	3	0	2	1399	5636		杯酒疏风·松鹤如谦	4				0	1
4	3	0	2	1400	5637		杯酒疏风·玉棠云盏	4				0	1
4	3	0	2	1401	5638		浮屠明音·披风	4				0	1
4	3	0	2	1402	5639		碧翎叠云·披风	4				0	1
4	3	0	2	1403	5640		鲤庭授道·九纹龙	4				0	1
4	3	0	2	1404	5641		鲤庭授道·御殿樱	4				0	1
4	3	0	2	1405	5642		千秋岁·皎灵素媚	4				0	1
4	3	0	2	1406	5643		千秋岁·琼御孤鸾	4				0	1
4	3	0	2	1407	5644		千秋岁·钰瓣千华	4				0	1
4	3	0	2	1408	5645		千秋岁·天火流丹	4				0	1
4	3	0	2	1409	5646		千秋岁·天辉抱月	4				0	1
4	3	0	2	1410	5647		千秋岁·暗夜星辰	4				0	1
4	3	0	2	1411	5648		梅雪馨·浮刃飒沓	4				0	1
4	3	0	2	1412	5649		梅雪馨·河汉飞星	4				0	1
4	3	0	2	1413	5650		梅雪馨·红菱相忆	4				0	1
4	3	0	2	1414	5651		梅雪馨·暮紫须臾	4				0	1
4	3	0	2	1415	5652		梅雪馨·凤翎鸣冬	4				0	1
4	3	0	2	1416	5653		梅雪馨·鸿度几何	4				0	1
4	3	0	2	1417	5654		鲤庭授道·绯秋翠	4				0	1
4	3	0	2	1418	5655		寒杀雪尘·披风	4				0	1
4	3	0	2	1419	5656		江山浮绛·披风	4				0	1
4	3	0	2	1420	5657		九幽惑心·诡风	4				0	1
4	3	0	2	1421	5658		九幽惑心·飞寐	4				0	1
4	3	0	2	1422	5659		碧海云仙·披风	4				0	1
4	3	0	2	1423	5660		云中雪霁·披风	4				0	1
4	3	0	2	1424	5661		高唐云梦·桃源春晓	4				0	1
4	3	0	2	1425	5662		高唐云梦·锋芒傲骨	4				0	1
4	3	0	2	1426	5663		虞渊引梦·披风	4				0	1
4	3	0	2	1427	5664		日月无心·披风	4				0	1
4	3	0	2	1428	5665		血黄泉·孤鸾	4				0	1
4	3	0	2	1429	5666		血黄泉·游魄	4				0	1
4	3	0	2	1430	5667		血黄泉·炼骨	4				0	1
4	3	0	2	1431	5668		霜岱应元·披风	4				0	1
4	3	0	2	1432	5669		夜烬无声	4				0	1
4	3	0	2	1433	5670		玉振天音	4				0	1
4	3	0	2	1434	5671		残夜千里·引刃	4				0	1
4	3	0	2	1435	5672		残夜千里·墨风	4				0	1
4	3	0	2	1436	5673		残夜千里·绯辞	4				0	1
4	3	0	2	1437	5674		斩夜无常·披风	4				0	1
2	6	0	1	1422	8126		狗狗祟祟屏	4				1	
2	6	0	1	1423	8127		桃兔乐坐障	4				1	
2	5	0	1	1424	8128		帮主扶手椅	4	1			1	
2	5	0	1	1425	8129		执夷坐垫	3	1			1	1
2	5	0	1	1426	8130		市井仙酒胡椅	4				1	
2	7	0	1	1427	8131		思无邪毡	4		0.5;1.2		1	1
2	7	0	1	1429	8132		云祥寿清毡	4		0.5;1.2		1	1
2	7	0	1	1430	8133		金线影枝毡	2		0.5;1.2		1	
2	7	0	1	1431	8134		扁青染方毡	4		0.5;1.2		1	
2	7	0	1	1432	8135		染缬扇面毡	3		0.5;1.2		1	
2	7	0	1	1433	8136		方纹绫葵草席	2		0.5;1.2		1	1
2	7	0	1	1434	8137		润州绣舞筵	4		0.5;1.2		1	
2	8	0	1	1435	8138		鱼牙映园	3		0.5;1.2		1	
2	8	0	1	1436	8139		方纹绫帘·一	2		0.5;1.2		1	
2	8	0	1	1437	8140		方纹绫帘·二	2		0.5;1.2		1	
2	8	0	1	1438	8141		蓝雾海	4		0.5;1.2		1	1
2	8	0	1	1439	8142		半窗朝霞	3		0.5;1.2		1	
2	8	0	1	1440	8143		绫罗挂幔	4		0.5;1.2		1	
2	10	0	1	1441	8144		葱葱意灯檠	3	1			1	
2	10	0	1	1442	8145		扁青涂白蔷灯	3	1	0.5;1.2		1	
2	17	0	1	1443	8146		二进宫	4		0.5;1.2		1	
2	16	0	1	1445	8147		水月一望	4		0.5;1.2		1	
2	16	0	1	1446	8148		佳夕盼雨	4		0.5;1.2		1	
2	16	0	1	1447	8149		长流连·一	2		0.5;1.2		1	
2	16	0	1	1448	8150		长流连·二	2		0.5;1.2		1	
2	16	0	1	1449	8151		闲时雨·二	3		0.5;1.2		1	
2	16	0	1	1450	8152		闲时雨·一	3		0.5;1.2		1	
2	3	0	1	1451	8153		平地波澜柜	4				1	1
2	3	0	1	1452	8154		榉木柜	4				1	1
2	4	0	1	1453	8155		葵草台案	2				1	
2	4	0	1	1454	8156		葵草书案	2				1	
2	4	0	1	1455	8157		嵌涵碧石几	4				1	
2	4	0	1	1456	8158		带暖镬圆桌	1				1	1
2	17	0	1	1457	8159		九州港经瓶·莲蓬	3		0.5;1.2		1	
3	4	0	1	1300	7886		柳树	2				0	
1	6	2	1	1617	52	2	晴野连廊·连	1					
1	6	2	1	1544	8270		晴野连廊·一	1				1	
1	6	2	1	1545	8271		晴野连廊·二	1				1	
1	6	2	1	1546	8272		晴野连廊·三	1				1	
1	6	2	1	1547	8273		晴野连廊·四	1				1	
1	6	2	1	1548	8274		晴野连廊·五	1				1	
1	6	2	1	1549	8275		晴野连廊·六	1				1	
1	6	2	1	1550	8276		晴野连廊·七	1				1	
1	6	2	1	1551	8277		晴野连廊·八	1				1	
1	6	2	1	1552	8278		晴野连廊·九	1				1	
1	6	2	1	1553	8279		晴野连廊·十	1				1	
1	6	2	1	1554	8280		晴野连廊·十一	1				1	
1	6	2	1	1555	8281		晴野连廊·十二	1				1	
1	8	7	1	1618	53	2	晴野竹径·连	1					
1	8	7	1	1556	8282		晴野竹径·一	1				1	
1	8	7	1	1557	8283		晴野竹径·二	1				1	
1	8	7	1	1558	8284		晴野竹径·三	1				1	
1	8	7	1	1559	8285		晴野竹径·四	1				1	
1	8	7	1	1560	8286		晴野竹径·五	1				1	
1	8	7	1	1561	8287		晴野竹径·六	1				1	
1	8	7	1	1562	8288		晴野竹径·七	1				1	
1	8	7	1	1563	8289		晴野竹径·八	1				1	
1	8	7	1	1564	8290		晴野竹径·九	1				1	
1	8	7	1	1565	8291		晴野竹径·十	1				1	
1	8	7	1	1566	8292		晴野竹径·十一	1				1	
1	8	7	1	1567	8293		晴野竹径·十二	1				1	
1	8	7	1	1568	8294		晴野竹径·十三	1				1	
1	7	2	1	1619	54	2	晴野竹桥·连	1					
1	7	2	1	1569	8295		晴野竹桥·一	1				1	
1	7	2	1	1570	8296		晴野竹桥·二	1				1	
1	7	2	1	1571	8297		晴野竹桥·三	1				1	
1	7	2	1	1572	8298		晴野竹桥·四	1				1	
1	7	2	1	1573	8299		晴野竹桥·五	1				1	
1	7	2	1	1574	8300		晴野竹桥·六	1				1	
1	7	2	1	1575	8301		晴野竹桥·七	1				1	
1	7	2	1	1576	8302		晴野竹桥·八	1				1	
1	7	2	1	1577	8303		晴野竹桥·九	1				1	
1	7	2	1	1578	8304		晴野竹桥·十	1				1	
1	7	2	1	1579	8305		晴野竹桥·十一	1				1	
1	5	4	1	1620	55	2	晴野木墙·连	1					
1	5	4	1	1588	8314		晴野矮门	1				1	
1	5	4	1	1589	8315		晴野鸱吻门	1				1	
1	5	4	1	1590	8316		晴野影月门	1				1	
1	5	4	1	1580	8306		晴野木墙·一	1				1	
1	5	4	1	1581	8307		晴野木墙·二	1				1	
1	5	4	1	1582	8308		晴野木墙·三	1				1	
1	5	4	1	1583	8309		晴野木墙·四	1				1	
1	5	4	1	1584	8310		晴野木墙·五	1				1	
1	5	4	1	1585	8311		晴野木墙·六	1				1	
1	5	4	1	1586	8312		晴野木墙·七	1				1	
1	5	4	1	1587	8313		晴野木墙·八	1				1	
1	5	4	1	1592	8318		晴野木墙·九	1				1	
1	5	4	1	1591	8317		晴野木墙·十	1				1	
1	5	4	1	1593	8319		晴野木墙·十一	1				1	
1	5	4	1	1594	8320		晴野木墙·十二	1				1	
1	5	7	1	1595	8321		晴野径墙·一	2				1	
1	5	7	1	1609	8335		晴野径门	2				1	
1	5	7	1	1596	8322		晴野径墙·二	2				1	
1	5	7	1	1597	8323		晴野径墙·三	2				1	
1	5	7	1	1598	8324		晴野径墙·四	2				1	
1	5	7	1	1599	8325		晴野径墙·五	2				1	
1	5	7	1	1600	8326		晴野径墙·六	2				1	
1	5	7	1	1601	8327		晴野径墙·七	2				1	
1	5	7	1	1602	8328		晴野径墙·八	2				1	
